collection	source_id	verdict	outcome	issues	corrected_preview
bhagavad_gita	BG_08_06_08	sound	sound	The translation of 'sadā tadbhāvabhāvitaḥ' as 'always cultivated into that state' is a misinterpretation. It refers to being constantly absorbed or imbued with that particular state or being throughout one's life, not just at the moment of death.; The phrase 'yāti pārthānucintayan' is translated as 'contemplating, one reaches the supreme divine Person, O Pārtha'. The word 'anucintayan' is a presen	Whatever state of being one remembers when casting off the body at the end, to that very one he goes, O son of Kunti, having been constantly absorbed in that st
bhagavad_gita	BG_10_39_40	minor	minor	'this has been declared as an illustration of My extent' slightly misrepresents 'eṣa tu uddeśataḥ proktaḥ vibhūteḥ vistaraḥ mayā' - the phrase means 'this extent/elaboration of [My] vibhūti has been declared by Me by way of example/in brief', not 'as an illustration of My extent'	And whatever is the seed of all beings, that I am, O Arjuna; there is no being, moving or unmoving, that can exist without Me. There is no end to My divine mani
bhagavad_gita	BG_10_36_38	sound	sound	The new translation includes a line that is not present in the provided Sanskrit original: 'Among Sāman chants I am Bṛhat-Sāman; among meters, Gāyatrī; among months, Mārgaśīrṣa; among seasons, spring.' This line belongs to the preceding verse (10.35) and is not part of the given passage (10.36-38).; The translation of 'sattvaṃ sattvavatāmaham' as 'the sattva of the sattvic' is a tautology and miss	I am the gambling of the deceitful; I am the splendor of the splendid. I am victory, I am determination, I am the inherent strength of the strong. Among the Vṛṣ
bhagavad_gita	BG_11_19_21	sound	sound	The new translation omits the entire third stanza of the original passage.; The new translation incorrectly translates 'dīptahutāśavaktram' as 'blazing fire-mouth'. While 'dīpta' means blazing and 'hutāśa' means fire, 'vaktram' refers to a face or mouth, but in this context, it's more accurately 'blazing sacrificial fire as a face' or 'face like a blazing sacrificial fire', emphasizing the intensi	You are without beginning, middle, or end, of infinite power, with endless arms, the moon and sun as Your eyes; I see You with a face like a blazing sacrificial
bhagavad_gita	BG_10_42	sound	sound	The first line of the new translation, 'But what is this extensive knowledge to you, O Arjuna?', misinterprets the interrogative 'kim' and the instrumental 'bahunaitena'. It should convey 'what is the use of much knowledge' or 'what is the need for much knowledge' rather than 'what is this knowledge'. The original implies that extensive knowledge is unnecessary for Arjuna to grasp the core truth b	Or, what is the use of much knowledge for you, O Arjuna? Having pervaded this entire universe with a single fraction, I remain.
bhagavad_gita	BG_11_34_36	sound	sound	The new translation omits a crucial clause in Sanjaya's narration: 'namaskṛtvā bhūya evāha kṛṣṇaṃ' which means 'having bowed, he spoke again to Krishna'. The new translation only says 'bowing, spoke again stammering', which misses the direct object 'Krishna' and the repetition implied by 'bhūya eva' (again indeed).	Drona, Bhishma, Jayadratha, Karna, and other warrior-heroes — them, already slain by Me, you must kill; do not be distressed; fight; you will conquer your adver
bhagavad_gita	BG_13_22_24	sound	sound	The new translation incorrectly places 'paramātmeti cāpyukto' as part of the list of epithets for 'puruṣaḥ paraḥ'. In the original, 'paramātmeti cāpyukto' is a separate clause stating that the supreme Purusha is also called the Paramatma.; The new translation omits the crucial 'dehe'smin' (in this body) from the clause 'paramātmeti cāpyukto dehe'smin puruṣaḥ paraḥ', which specifies where the supre	Indeed, the individual residing in nature experiences the qualities born of nature. Attachment to these qualities is the cause of his birth in good and evil wom
bhagavad_gita	BG_11_37_39	sound	sound	The translation of 'sadasattatparaṃ yat' as 'being and non-being, and what is beyond' is inaccurate. 'Sat' and 'asat' here refer to manifest and unmanifest reality, and 'tatparaṃ yat' means 'that which is beyond them'.; The translation omits a significant portion of the third stanza, specifically 'vāyuryamo'gnirvaruṇaḥ śaśāṅkaḥ prajāpatistvaṃ prapitāmahaśca|' which lists various deities and relati	And why should they not bow to You, O Great Soul, who are greater even than Brahma, the primal creator? O Infinite, Lord of gods, Abode of the world — You are t
bhagavad_gita	BG_12_04_06	sound	sound	The new translation omits the verb for the last clause, making it grammatically incomplete and semantically unclear. The original Sanskrit clearly states that 'they worship Me'.	"Having fully restrained the multitude of senses, with an equal mind everywhere, delighting in the welfare of all beings—they also attain Me alone.

Greater is t"
bhagavad_gita	BG_13_34_35	sound	sound	The new translation misinterprets 'bhūtaprakṛtimokṣaṃ ca' as 'and the liberation of beings from nature'. The original Sanskrit refers to the liberation (mokṣa) from the material nature (prakṛti) of beings (bhūta), not 'liberation of beings from nature' as a general concept. It's about the specific liberation from the material nature that constitutes beings.; The new translation omits the crucial '	Just as the one sun illuminates this entire world, so too does the knower of the field illuminate the entire field, O Bhārata. Those who thus perceive, with the
bhagavad_gita	BG_17_16_18	sound	sound	The new translation incorrectly combines the second and third verses into a single sentence, leading to a misattribution of 'this threefold austerity' to the 'austerity of the mind' mentioned in the first verse. The original Sanskrit clearly separates these concepts.; The new translation omits the phrase 'tapas tat trividhaṃ naraiḥ' (this threefold austerity by men) from the second verse, which re	Serenity of mind, gentleness, silence, self-control, and purity of disposition—this is called mental austerity. This threefold austerity, practiced by men with 
bhagavad_gita	BG_13_19_21	minor	minor	'kārya-kāraṇa-kartṛtve' refers to effect-cause-agency (the mechanism of action), not specifically 'production of the body and the senses' - this is an interpretive narrowing rather than direct translation	Thus the field, knowledge, and the knowable have been declared in brief. My devotee, understanding this, becomes fit for My state of being. Know that both Prakr
bhagavad_gita	BG_11_32	sound	sound	The phrase 'will cease to be' for 'na bhaviṣyanti' is too weak; it implies a natural cessation rather than a forceful destruction or non-existence. The original implies they will not exist or survive, specifically in the context of being killed in battle.; The translation 'will cease to be' for 'na bhaviṣyanti' misses the active negation of their future existence, which is crucial in the context o	The Blessed Lord said: I am Time, grown mighty, the destroyer of worlds, engaged here in annihilating these worlds. Even without you, all the warriors arrayed i
bhagavad_gita	BG_18_25_27	sound	sound	The phrase 'who does not speak as I' is a mistranslation of 'anahaṃvādī'. The correct meaning is 'one who is not boastful' or 'one who does not claim 'I did it''.	Action undertaken from delusion, without regard to consequence, loss, harm, or one's own capacity—that is called tamasic. The agent who is free from attachment,
chāndogya_upaniṣad	CHU_III_14	sound	sound	The new translation conflates multiple distinct passages from Chandogya Upanishad III.14, presenting them as a single continuous thought, which is not the case in the original.; The new translation introduces concepts and phrases not present in the original passage, such as 'One should meditate on the visible world as the beginning, end, and essence of [Brahman]', 'whose body is [spirit], form is 	All this, indeed, is Brahman. The Self (ātman) is described as smaller than a grain of rice, yet greater than the earth, sky, and heaven.
chāndogya_upaniṣad	CHU_08_03_01	minor	minor	The phrase 'yo yo hy asyetaḥ praiti' is rendered as 'whoever belonging to him departs from here' which is awkward and unclear; standard translations render this as 'whoever of his (relatives/dear ones) dies' or 'whichever of his (people) departs'; The phrase 'na tam iha darśanāya labhate' meaning 'one does not get/obtain him here for seeing' could be clearer as 'one cannot see him here' or 'one do	These true desires are covered by untruth. Though they are true and existent, untruth is their covering. For whoever of these (desires) departs from here, one d
chāndogya_upaniṣad	CHU_VI_01	minor	minor	The phrase 'hear the inaudible' is not present in the original VI.1 passage - the standard formulation is 'hear the unheard, think the unthought, know the unknown'; The term 'nail-scissors' (nakhanikṛntana) is an overly specific rendering; the original refers to a generic iron/metal cutting instrument; The phrase 'unity of all existence' adds interpretive weight not explicitly in the text itself, 	By that instruction, that knowledge, by which what was unheard becomes heard, what was unthought becomes thought, what was unknown becomes known. Just as, my de
chāndogya_upaniṣad	CHU_VI_10	sound	sound	The new translation misinterprets the key phrase 'yad vai tat sukṣmaṃ tat satyam'. It translates 'tat satyam' as 'This [True]' and then links it to 'ātman' and 'tat tvam asi' in a way that loses the direct meaning of the original phrase. The original states that the subtle essence *is* the True, and that all that exists has its self *in* that subtle essence. The new translation breaks this connect	That which is that subtle essence, that is the True. That is the Self. That thou art, O Śvetaketu.
chāndogya_upaniṣad	CHU_VI_11	sound	sound	The new translation introduces the concept of 'living Self' pervading the tree and absorbing nourishment, which is not present in the original. The original states that the tree 'lives' (jīvati) and 'rejoices' (modate) when it is 'pervaded by the living' (jīvenānuprabhūtam). The 'living' here refers to the life principle itself, not a 'living Self' as a distinct entity that pervades and absorbs.; 	This tree, my dear, when life has left one of its branches, that branch dries up. When life has left a second, that branch dries up. When life has left a third,
confucius_analects	AN_01_08	sound	sound	The translation of '學' (xué) as 'learning' in '學不固' (xué bù gù) is a common but inaccurate rendering. In this context, '學' refers to the 'way' or 'doctrine' that the scholar is committed to, not merely 'learning' in a general sense. The phrase '學不固' means that the 'way' or 'doctrine' he holds will not be firm or solid.; The phrase '主忠信' (zhǔ zhōng xìn) is translated as 'Hold faithfulness and since	The Master said, 'If a gentleman is not grave, he will not inspire awe, and the Way he holds will not be firm. Prioritize faithfulness and sincerity. Do not bef
confucius_analects	AN_06_28	sound	sound	The new translation misinterprets '恕' (shù) as 'the art of virtue'. While 'virtue' is related, '恕' specifically refers to 'reciprocity' or 'empathy' – treating others as one would wish to be treated, or judging others by oneself. It's a specific ethical principle, not a general 'art of virtue'.	Zigong said, 'If there were a man who extensively conferred benefits upon the people and was able to help everyone, what would you say of him? Could he be calle
confucius_analects	AN_01_02	sound	sound	The translation of '君子務本' as 'The superior man bends his attention to what is radical' is an interpretive choice that misses the more direct and common understanding of '務本' as 'to apply oneself to the root/fundamentals' or 'to prioritize the essentials'.; The translation of '本立而道生' as 'That being established, all practical courses naturally grow up' is a reasonable interpretation, but '道' here re	Master You said, 'It is rare for someone who is filial and fraternal to be inclined to defy their superiors. It has never happened that someone who is not incli
confucius_analects	AN_02_04	sound	sound	The phrase 'my ear was an obedient organ for the reception of truth' for '六十而耳順' (liù shí ér ěr shùn) is an interpretive expansion rather than a direct translation. 'Ear順' (ěr shùn) means that one's ear is compliant or receptive, implying that one can hear and understand without resistance or difficulty, or that one's understanding aligns with what is heard. The new translation adds an interpretiv	The Master said, 'At fifteen, I set my mind on learning. At thirty, I stood firm. At forty, I had no perplexities. At fifty, I knew the Mandate of Heaven. At si
confucius_analects	AN_04_15	sound	sound	The new translation incorrectly translates '吾道一以貫之' as 'my doctrine is that of an all-pervading unity.' While 'all-pervading unity' captures a common interpretation of '一以貫之', it is not a direct translation of the phrase itself, which literally means 'my Way is threaded through by one (principle)' or 'my Way is unified by one (principle)'. The new translation's rendering is an interpretation rathe	The Master said, 'Shen, my Way is threaded through by one principle.' Zengzi replied, 'Yes.' The Master went out, and the other disciples asked, 'What did he me
dhammapada	DHP_103_106	sound	sound	In verse 103, 'a thousand times over' is an invention; the original means 'a thousand men with a thousand (men)', implying a large number or a thousand times a thousand, but not 'a thousand times over' as a multiplier of the defeat itself.; In verse 104, 'all these other people' is an over-interpretation of 'itarā pajā', which simply means 'other people' or 'the other populace', contrasting with o	"Though one might conquer a thousand men with a thousand in battle, whoever conquers just oneself is indeed the supreme victor in battle.
Better indeed is the co"
confucius_analects	AN_12_02	sound	sound	The new translation omits a crucial clause at the end of the Master's response, which is present in the original text and is essential for understanding the full scope of 'perfect virtue' as described here.	Zhonggong asked about perfect virtue. The Master said, 'When you go out, treat everyone as if you were receiving a great guest. When you employ the people, trea
dhammapada	DHP_087_089	sound	sound	The translation of 'viveke yattha dūramaṃ' as 'the seclusion in which delight is difficult to find' is an inversion of the intended meaning. 'Dūramaṃ' here means 'hard to delight in' or 'difficult to enjoy', referring to the nature of seclusion itself, not that delight is hard to find within it. The wise person is to cultivate seclusion, even if it is difficult to find delight in it, as opposed to	The wise one, having abandoned the dark state, should cultivate the bright. Having gone from home to homelessness, they should cultivate seclusion, which is har
dhammapada	DHP_140_142	sound	sound	The new translation omits the first two lines of the original passage (Dhammapada 140), which describe the consequences of evil deeds in this life and the next. The provided translation starts with the second half of verse 140.; The new translation incorrectly numbers the verses. It labels the second half of 140 as 140, then 141, 142, 143a, and 143b. The original passage provided includes verses 1	If one does evil, one suffers here and hereafter; the evil-doer suffers in both realms. Or a blazing fire may burn one’s houses; when the body breaks apart, the
dhammapada	DHP_190_193	sound	sound	The new translation incorrectly translates the last verse (Dhp 193). It interprets 'dullabho purisājañño na so sabbattha jāyati, yattha so jāyatī dhīro taṃ kulaṃ sukham edhati' as referring to a 'person of noble stature' whose birth brings happiness to their family. However, in the context of the preceding verses (190-192) which speak of taking refuge in the Triple Gem and understanding the Four N	One who has gone for refuge to the Buddha, the Dhamma, and the Saṅgha, sees with right wisdom the four noble truths: suffering, the origin of suffering, the tra
dhammapada	DHP_280_283	sound	sound	In verse 283, 'nibbanā hotha' is translated as 'become free from bondage'. While 'nibbanā' is related to 'nibbāna', in this context, it means 'become free from the forest' or 'become unfettered' in a more literal sense, referring to the 'forest' of desires. 'Bondage' is a reasonable interpretation of the underlying meaning, but 'free from the forest' is more direct and aligns with the metaphor.	280. One who does not exert themselves when it is time to exert, though young and strong, overcome by laziness, with a mind full of slack intentions, indolent—s
dhammapada	DHP_337_340	sound	sound	In verse 339, 'duddiṭṭhaṃ' is mistranslated as 'whose view is mistaken'. It refers to something 'hard to see' or 'difficult to perceive', not a mistaken view.; In verse 339, 'vāhā vahanti' is translated as 'carry one away', but the subject of 'vahanti' is 'saṃkappā rāganissitā' (thoughts bound to passion), not the streams themselves carrying 'one away'. The thoughts are the ones carrying the strea	This I say to you—may you be well, all who are gathered here: dig out the root of craving, as one seeking usīra digs up bīraṇa grass. Do not let Māra break you 
dhammapada	DHP_136_139	minor	minor	Verse 138: 'loss' (jāniṃ) should be 'bodily injury/harm' - the term refers to physical harm/injury to the body, not general loss; Verse 138: 'bodily injury' (bhedanaṃ) should be 'breaking/fracture of the body' - more specifically refers to breaking/fracturing of limbs or body parts; Verse 139: 'breaking apart of possessions' is acceptable but 'destruction of wealth/property' would be more precise 	"136. When a fool performs harmful deeds, he does not recognize them; the dull-minded person is tormented by those very deeds, as though scorched by fire.

137. "
dhammapada	DHP_323_326	sound	sound	The translation of 323 misinterprets 'danto dantena gacchati' as 'one who is tamed goes there by oneself, through a self well trained.' The original means 'a tamed one goes with a tamed one' or 'a tamed one goes by means of a tamed one,' referring to the tamed self or mind as the vehicle.; In 326, 'hatthippabhinnaṃ viya aṃkusaggaho' is translated as 'as an elephant-driver holds a rutting elephant 	"Not by these vehicles can one reach the untrodden destination; rather, a tamed one goes by means of a tamed one.

The elephant named Dhanapālaka, fierce in rut "
